"PENSHURST, HAMMERFIELD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,2.31,2.16,2.81,,,,,
February,,,,,1.05,4.25,2.21,,,,,
March,,,,,1.47,0.90,0.34,,,,,
April,,,,,2.66,2.33,3.82,,,,,
May,,,,,3.81,2.44,1.11,,,,,
June,,,,,2.62,0.19,3.50,,,,,
July,,,,,3.40,3.84,1.33,,,,,
August,,,,,2.50,1.62,1.08,,,,,
September,,,,,3.14,1.84,1.06,,,,,
October,,,,,2.16,3.52,2.09,,,,,
November,,,,,3.48,2.82,5.59,,,,,
December,,,,,3.82,3.04,0.65,,,,,
Total,,,,,32.42,28.95,25.59,,,,,
Calc annual,0.00,0.00,0.00,0.00,32.42,28.95,25.59,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,
