"LEEDS WEETWOOD RESERVOIR NO 2",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3283,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.40,3.47,3.33,1.69,1.99,2.71,2.50,2.18,6.16,1.77,4.31,
February,1.70,0.19,2.79,4.54,0.93,4.31,2.35,1.11,2.48,0.55,1.05,
March,2.30,1.32,1.83,1.75,1.31,0.86,0.91,1.96,2.34,0.27,2.80,
April,3.57,1.35,2.82,2.06,1.64,3.20,1.24,2.61,0.75,1.22,3.07,
May,2.88,1.24,0.90,3.26,3.85,3.89,3.01,1.73,2.14,1.56,1.61,
June,1.86,0.03,1.36,0.74,2.18,0.15,3.75,2.73,4.38,0.88,1.52,
July,6.89,0.73,3.90,3.79,3.45,1.02,2.52,4.96,0.56,2.46,5.23,
August,1.81,3.87,4.60,2.60,2.78,1.94,2.54,5.42,4.17,2.03,3.21,
September,1.33,1.10,2.69,2.46,3.09,2.79,1.40,3.64,0.25,0.52,3.84,
October,2.79,1.88,0.95,2.43,2.94,3.50,2.85,2.61,4.66,2.94,3.37,
November,1.29,2.62,1.50,3.08,2.42,2.23,4.65,2.78,3.98,4.68,3.80,
December,2.63,3.35,3.81,3.08,2.81,3.42,1.16,1.80,1.56,5.57,2.42,
Total,32.45,21.15,30.48,31.48,29.39,30.02,28.88,33.53,33.43,24.45,36.23,
Calc annual,32.45,21.15,30.48,31.48,29.39,30.02,28.88,33.53,33.43,24.45,36.23,
Difference,0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,
