"KNAPP HILL HIGH STREET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.15,2.43,2.66,1.37,2.54,,,,,,,
February,0.28,0.25,2.36,3.29,0.31,,,,,,,
March,1.42,1.27,1.79,2.71,0.85,,,,,,,
April,3.32,0.68,2.57,2.31,3.28,,,,,,,
May,0.72,1.40,0.85,2.58,3.01,,,,,,,
June,1.31,0.17,1.22,0.27,2.70,,,,,,,
July,5.29,0.20,3.08,1.43,3.73,,,,,,,
August,1.54,0.65,2.91,1.37,2.55,,,,,,,
September,2.13,1.14,1.62,1.50,3.78,,,,,,,
October,2.03,0.84,0.97,5.83,3.70,,,,,,,
November,0.88,1.75,1.16,1.51,2.64,,,,,,,
December,1.88,1.16,3.00,2.18,3.81,,,,,,,
Total,22.95,11.94,24.19,26.35,32.90,,,,,,,
Calc annual,22.95,11.94,24.19,26.35,32.90,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,
