"HAMBLEDON, WHITEDALE OLD GUAGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,698/4,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.04,4.78,6.35,2.15,3.81,4.61,6.28,3.18,6.31,1.59,5.58,
February,0.85,0.24,3.85,6.90,0.82,5.47,2.80,5.04,2.32,1.72,1.40,
March,3.28,1.64,2.87,2.82,2.01,0.91,0.99,4.10,2.95,0.19,1.66,
April,4.33,1.56,4.38,3.95,3.57,3.51,3.98,2.49,1.91,0.87,2.98,
May,1.91,2.44,1.45,2.75,4.88,5.01,2.59,1.15,1.67,2.52,2.24,
June,2.56,0.16,2.00,0.60,3.68,0.02,2.86,3.28,3.17,1.89,0.56,
July,7.08,0.53,4.85,1.50,5.28,4.41,2.47,4.49,2.04,1.61,3.19,
August,1.82,3.02,3.43,3.39,3.89,5.24,1.55,5.99,1.97,2.22,5.70,
September,2.31,0.93,2.55,2.32,6.91,3.65,0.84,6.80,1.01,0.40,3.45,
October,3.38,0.80,1.62,7.22,5.36,5.41,3.14,2.57,8.01,4.80,2.96,
November,2.20,2.80,2.48,1.77,3.23,4.20,7.50,3.83,3.35,9.65,6.19,
December,4.25,2.48,5.11,4.02,5.52,4.15,0.61,4.45,3.52,7.84,4.48,
Total,39.01,21.38,40.94,39.39,48.96,46.59,35.61,47.37,38.23,35.30,40.39,
Calc annual,39.01,21.38,40.94,39.39,48.96,46.59,35.61,47.37,38.23,35.30,40.39,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,
