"SOUTHEND WATER WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1254/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.76,1.56,2.64,1.20,2.47,1.18,1.76,1.61,2.49,0.90,1.65,
February,0.38,0.81,1.55,2.51,0.55,2.02,2.90,2.53,0.93,0.49,0.75,
March,0.51,0.87,1.38,1.64,0.41,0.73,0.18,1.80,2.00,0.03,1.15,
April,2.14,1.17,2.42,1.37,2.55,1.26,4.68,1.55,1.40,1.13,1.35,
May,0.46,1.07,0.87,1.74,2.81,1.74,0.94,1.03,1.59,0.79,2.55,
June,0.82,0.21,1.01,0.65,1.49,0.48,2.37,2.01,2.75,0.80,0.42,
July,3.57,0.13,2.19,0.79,3.08,2.32,1.66,2.82,2.23,1.43,2.26,
August,1.91,0.62,1.61,1.78,1.82,2.93,0.96,2.93,2.03,1.44,2.99,
September,3.96,1.25,2.68,1.33,1.60,2.07,0.51,3.19,0.40,0.42,3.20,
October,1.37,0.45,1.83,4.55,3.19,2.98,2.61,1.24,2.84,2.12,0.91,
November,0.60,1.87,1.00,2.13,3.57,1.72,3.68,2.31,1.66,4.42,3.09,
December,2.47,1.12,1.72,1.78,2.42,2.66,0.63,2.86,3.28,3.21,1.77,
Total,19.95,11.13,20.90,21.47,25.96,22.09,22.88,25.88,23.60,17.18,22.09,
Calc annual,19.95,11.13,20.90,21.47,25.96,22.09,22.88,25.88,23.60,17.18,22.09,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
