"MATLOCK (CROSS GREEN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,7.67,2.02,,
February,,,,,,,,,4.14,0.89,,
March,,,,,,,,,3.68,0.13,,
April,,,,,,,,,1.50,1.50,,
May,,,,,,,,,0.76,2.72,,
June,,,,,,,,,3.96,1.77,,
July,,,,,,,,,1.23,2.57,,
August,,,,,,,,,4.13,2.45,,
September,,,,,,,,,0.69,1.55,,
October,,,,,,,,,5.24,4.87,,
November,,,,,,,,,6.91,8.66,,
December,,,,,,,,,3.25,8.23,,
Total,,,,,,,,,43.16,37.36,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.16,37.36,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,NaN,
