"BROADMOOR ASYLUM, CROWTHORNE, BERKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.70,2.85,2.45,3.61,,,,,
February,,,,3.85,0.28,3.70,2.47,,,,,
March,,,,2.96,0.63,1.01,0.53,,,,,
April,,,,2.72,3.17,1.77,3.00,,,,,
May,,,,2.72,3.39,3.24,1.82,,,,,
June,,,,0.29,3.41,0.01,3.03,,,,,
July,,,,1.01,3.44,3.12,2.53,,,,,
August,,,,2.66,2.61,2.81,1.47,,,,,
September,,,,1.64,3.16,3.45,1.69,,,,,
October,,,,6.11,3.56,2.68,2.65,,,,,
November,,,,1.85,2.70,2.05,5.92,,,,,
December,,,,2.09,4.55,3.53,0.83,,,,,
Total,,,,29.60,33.75,29.82,29.55,,,,,
Calc annual,0.00,0.00,0.00,29.60,33.75,29.82,29.55,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,
