"GUILDFORD ROYAL GRAMMAR SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,NONE,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.08,2.38,3.72,1.51,2.14,2.07,4.26,2.48,3.85,1.35,4.33,
February,0.29,0.28,2.31,4.60,0.46,4.28,2.51,5.05,1.93,0.59,0.89,
March,1.16,1.03,2.04,3.82,1.16,0.56,0.32,3.63,2.21,0.04,1.19,
April,3.26,1.09,2.64,2.31,3.12,3.06,2.79,2.37,2.71,0.77,1.35,
May,0.72,1.29,0.88,3.17,3.00,2.58,1.44,1.14,2.29,2.26,2.38,
June,2.21,0.08,0.76,0.34,2.76,0.04,3.11,3.99,2.28,1.48,0.49,
July,4.69,0.53,4.50,1.50,4.01,3.55,1.43,1.45,2.37,1.32,,
August,1.75,1.20,2.35,1.98,2.57,4.00,0.75,3.76,1.93,2.06,,
September,2.14,0.95,1.80,1.35,4.47,3.22,1.91,4.95,1.62,0.09,,
October,0.53,0.64,1.70,5.12,3.07,2.60,2.56,1.90,5.66,3.51,,
November,0.94,1.11,1.70,1.55,2.99,2.97,5.67,3.71,2.04,6.86,,
December,2.70,1.58,4.30,2.79,4.41,2.97,0.36,4.18,2.60,6.86,,
Total,23.47,12.16,28.70,30.04,34.16,31.90,27.11,38.61,31.49,27.19,,
Calc annual,23.47,12.16,28.70,30.04,34.16,31.90,27.11,38.61,31.49,27.19,10.63,
Difference,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,
