"GUILDFORD COUNTY SCHOOL FOR GIRLS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,2.54,,,,,,,,,,
February,,0.38,2.00,,,,,,,,,
March,,1.09,2.32,,,,,,,,,
April,,,2.76,,,,,,,,,
May,,0.99,,,,,,,,,,
June,,0.12,,,,,,,,,,
July,,0.59,,,,,,,,,,
August,,,,,,,,,,,,
September,,,,,,,,,,,,
October,,1.04,,,,,,,,,,
November,,1.88,,,,,,,,,,
December,,1.16,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,9.79,7.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
