"SABDEN STAINSCOMB",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.60,7.98,4.90,,,,,,,,,
February,4.38,0.63,4.87,,,,,,,,,
March,3.59,3.83,2.47,,,,,,,,,
April,5.14,1.92,4.30,,,,,,,,,
May,6.10,2.60,1.86,,,,,,,,,
June,2.39,0.90,2.62,,,,,,,,,
July,7.86,2.59,5.90,,,,,,,,,
August,2.89,6.59,7.27,,,,,,,,,
September,2.75,2.48,4.27,,,,,,,,,
October,1.65,4.36,0.99,,,,,,,,,
November,2.67,2.24,2.38,,,,,,,,,
December,2.67,6.42,4.84,,,,,,,,,
Total,46.69,42.54,46.67,,,,,,,,,
Calc annual,46.69,42.54,46.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
