"HUDDERSFIELD CEMETERY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,None,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.73,5.85,3.85,,,,,,,,,
February,4.43,0.23,3.60,,,,,,,,,
March,2.80,2.74,2.16,,,,,,,,,
April,4.44,0.98,3.42,,,,,,,,,
May,4.12,1.54,1.33,,,,,,,,,
June,2.93,0.15,,,,,,,,,,
July,6.52,1.16,,,,,,,,,,
August,1.23,4.40,,,,,,,,,,
September,1.48,1.09,,,,,,,,,,
October,2.65,1.93,,,,,,,,,,
November,2.25,1.98,,,,,,,,,,
December,3.66,6.61,,,,,,,,,,
Total,41.24,28.66,,,,,,,,,,
Calc annual,41.24,28.66,14.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
