"DENSHAW (OX HEY)  OLD G",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.85,7.30,3.62,4.18,3.75,4.06,,,,,,
February,4.41,0.45,5.41,6.11,1.15,6.30,,,,,,
March,3.69,4.12,3.19,2.40,1.76,1.67,,,,,,
April,6.03,1.60,2.93,3.69,2.20,2.74,,,,,,
May,7.52,2.95,1.71,4.37,6.39,4.36,,,,,,
June,3.14,0.41,3.07,1.01,3.91,0.08,,,,,,
July,10.85,2.05,5.82,5.93,4.20,2.83,,,,,,
August,3.32,6.64,6.73,5.86,6.43,4.65,,,,,,
September,2.88,1.56,3.85,4.95,5.85,3.81,,,,,,
October,2.06,3.05,1.18,6.10,71.80,7.34,,,,,,
November,2.47,2.73,3.49,7.36,2.91,3.27,,,,,,
December,4.55,6.99,4.24,4.30,6.94,4.04,,,,,,
Total,55.77,39.85,45.24,56.26,52.67,45.15,,,,,,
Calc annual,55.77,39.85,45.24,56.26,117.29,45.15,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,-0.00,-0.00,-64.62,0.00,NaN,NaN,NaN,NaN,NaN,
