"HADDO HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5652,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.65,1.53,4.48,2.61,1.93,1.37,3.21,2.04,3.17,2.68,1.96,
February,0.71,0.56,2.44,7.53,2.04,4.23,3.17,1.67,0.58,2.24,1.78,
March,2.60,2.08,2.10,0.96,1.48,2.09,1.19,2.25,2.80,0.38,1.29,
April,2.75,1.08,3.50,2.22,1.23,2.47,3.01,4.00,2.20,2.09,2.43,
May,4.50,1.53,1.28,6.29,5.12,2.64,1.79,2.77,1.59,1.82,0.96,
June,0.58,1.28,2.03,1.12,1.84,1.76,1.85,3.18,2.43,2.57,1.98,
July,2.80,2.05,3.93,1.94,5.25,2.46,2.64,1.88,1.80,2.58,1.57,
August,2.02,2.27,1.83,4.42,4.75,1.04,2.51,3.34,2.47,2.91,7.38,
September,2.80,1.14,2.63,2.79,4.69,3.62,4.38,7.02,2.90,1.90,5.69,
October,3.02,1.76,2.18,3.57,2.58,2.99,5.85,4.04,2.45,4.03,3.73,
November,1.58,2.14,2.58,3.99,2.91,2.57,3.72,4.90,4.00,2.59,4.27,
December,3.53,1.64,2.24,4.04,1.87,2.30,1.54,2.70,2.93,6.58,3.29,
Total,28.54,19.06,31.22,41.48,35.69,29.54,34.86,39.79,29.32,32.37,36.33,
Calc annual,28.54,19.06,31.22,41.48,35.69,29.54,34.86,39.79,29.32,32.37,36.33,
Difference,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,
