"CRAIGTON HILLHEAD,",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,none,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.11,4.72,5.41,1.94,3.58,1.86,5.37,1.79,,,,
February,2.04,0.51,3.62,6.43,1.54,4.27,5.71,1.74,,,,
March,1.91,2.27,2.32,1.71,0.97,1.28,0.75,3.15,,,,
April,2.13,1.27,1.85,3.15,2.02,4.90,3.26,0.91,,,,
May,3.68,2.96,1.11,1.89,4.55,3.60,1.98,2.57,,,,
June,1.02,0.78,1.81,0.84,2.08,0.81,3.32,2.52,,,,
July,2.29,1.97,4.62,2.07,5.02,1.67,3.36,2.06,,,,
August,4.09,3.53,2.13,5.46,3.12,2.36,2.44,4.54,,,,
September,2.27,1.25,2.67,2.64,4.06,3.44,3.75,5.36,,,,
October,2.88,2.02,1.69,2.84,4.75,2.58,5.19,6.37,,,,
November,2.43,2.74,1.69,2.14,2.59,1.32,6.10,2.19,,,,
December,3.53,1.34,1.60,3.65,3.41,2.03,0.21,3.22,,,,
Total,30.38,25.36,30.52,34.76,37.69,30.12,41.44,36.42,,,,
Calc annual,30.38,25.36,30.52,34.76,37.69,30.12,41.44,36.42,0.00,0.00,0.00,
Difference,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,NaN,NaN,NaN,
