"CARDINGTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1175,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,2.74,1.02,2.29,
February,,,,,,,,,1.08,0.62,0.46,
March,,,,,,,,,0.80,0.04,1.65,
April,,,,,,,,,1.09,1.42,1.60,
May,,,,,,,,,1.40,1.13,2.32,
June,,,,,,,,,1.83,0.76,0.29,
July,,,,,,,,,2.29,1.29,2.26,
August,,,,,,,,,1.67,0.66,2.19,
September,,,,,,,,,0.72,0.16,2.25,
October,,,,,,,,,2.29,2.70,0.82,
November,,,,,,,,,1.69,4.49,3.14,
December,,,,,,,,,2.18,3.69,2.19,
Total,,,,,,,,,19.78,17.98,21.46,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.78,17.98,21.46,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
