"THATCHAM, (1923) MIDGHAM, THE GABLES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.47,3.21,2.45,,,,,,
February,,,,3.81,0.31,4.35,,,,,,
March,,,,3.04,0.96,0.55,,,,,,
April,,,,2.94,3.18,2.29,,,,,,
May,,,,1.80,4.13,3.68,,,,,,
June,,,,0.52,2.90,0.00,,,,,,
July,,,,1.12,3.95,3.08,,,,,,
August,,,,2.42,2.42,2.35,,,,,,
September,,,,2.13,3.91,3.04,,,,,,
October,,,0.96,5.87,3.20,3.40,,,,,,
November,,,1.28,2.24,3.18,2.18,,,,,,
December,,,2.60,3.10,5.33,3.12,,,,,,
Total,,,,30.46,36.68,30.49,,,,,,
Calc annual,0.00,0.00,4.84,30.46,36.68,30.49,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
