"LUTON, THE DOWNS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1162,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.27,2.13,2.90,1.39,2.68,1.43,2.81,2.51,3.65,1.44,2.76,
February,0.45,0.36,2.29,3.62,0.59,3.45,2.62,3.53,1.60,0.81,0.81,
March,1.40,0.85,1.96,2.40,0.97,1.50,0.18,2.23,2.13,0.06,1.45,
April,4.07,1.13,3.39,1.51,3.06,1.61,3.55,1.81,1.06,1.82,2.29,
May,2.03,1.34,1.06,1.53,5.83,2.08,2.24,0.63,1.51,1.50,2.61,
June,2.51,0.28,1.27,0.55,2.00,0.16,3.16,3.01,1.71,0.82,0.55,
July,4.08,0.26,4.13,3.87,4.47,3.96,2.51,2.84,2.66,1.13,2.09,
August,1.15,1.02,3.04,3.05,2.28,2.51,0.82,4.17,2.44,0.42,2.34,
September,2.17,1.72,2.16,2.36,3.34,2.92,2.11,4.70,0.59,0.14,3.35,
October,1.53,0.86,0.86,4.28,4.35,3.78,2.44,1.68,3.98,3.73,0.93,
November,1.50,2.26,1.34,1.84,2.98,1.74,4.33,2.96,2.11,5.73,3.91,
December,2.23,1.64,2.47,2.52,3.31,1.64,0.46,3.27,2.61,4.32,2.41,
Total,25.39,13.85,26.87,28.92,35.86,26.78,27.23,33.34,26.05,21.92,25.50,
Calc annual,25.39,13.85,26.87,28.92,35.86,26.78,27.23,33.34,26.05,21.92,25.50,
Difference,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
