"STOKE GABRIEL, MAISONETTE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1690,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,8.89,8.17,5.49,9.41,3.42,9.68,
February,,,,,,6.78,3.89,4.21,4.59,3.83,2.41,
March,,,,,,0.54,1.12,4.87,5.02,0.41,3.31,
April,,,,,,3.50,2.74,3.02,3.68,0.67,3.70,
May,,,,,,4.78,1.60,0.38,1.42,3.49,2.98,
June,,,,,,0.00,3.99,2.80,2.49,3.41,0.29,
July,,,,,,3.88,0.71,3.47,2.42,1.70,2.75,
August,,,,,,3.41,1.40,4.98,2.51,2.90,5.52,
September,,,,,,4.32,0.70,5.99,2.48,0.32,4.91,
October,,,,,,5.57,3.49,4.08,7.26,6.31,4.02,
November,,,,,,4.61,10.98,5.16,7.00,17.89,9.02,
December,,,,,,7.74,0.65,6.86,6.18,12.69,5.84,
Total,,,,,,54.02,39.44,51.31,54.46,57.04,54.43,
Calc annual,0.00,0.00,0.00,0.00,0.00,54.02,39.44,51.31,54.46,57.04,54.43,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,
