"BEDALE THORPE PERROW",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.34,3.33,3.26,1.28,,,,,,,,
February,1.14,0.13,2.21,5.61,,,,,,,,
March,2.34,1.13,1.68,1.58,,,,,,,,
April,4.16,1.10,2.74,2.14,,,,,,,,
May,2.78,1.71,0.71,1.89,,,,,,,,
June,0.74,0.55,1.69,0.83,,,,,,,,
July,4.52,1.46,4.50,2.56,,,,,,,,
August,1.18,4.11,2.50,3.45,,,,,,,,
September,0.93,1.39,3.22,2.36,,,,,,,,
October,3.28,1.17,1.07,2.27,,,,,,,,
November,1.52,2.08,0.86,3.59,,,,,,,,
December,2.80,2.31,2.87,2.42,,,,,,,,
Total,28.73,20.47,27.31,29.92,,,,,,,,
Calc annual,28.73,20.47,27.31,29.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,-0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
