"SANDY (THE LODGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1176,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.62,1.62,1.86,1.32,2.31,1.19,2.19,1.73,2.95,1.29,2.16,
February,0.20,0.33,1.20,2.48,0.73,1.99,3.28,2.74,1.18,0.59,0.52,
March,1.47,0.41,1.33,2.54,0.99,1.05,0.34,1.92,0.89,0.17,1.50,
April,2.83,0.84,2.88,2.24,2.43,1.75,3.87,1.75,1.35,1.49,1.74,
May,1.16,0.77,1.31,1.21,5.58,2.37,2.40,0.73,1.50,1.76,2.53,
June,1.86,0.73,1.11,0.53,1.91,0.12,1.92,2.58,2.02,0.90,0.34,
July,2.92,0.09,3.88,3.45,3.35,2.35,2.68,2.34,2.54,1.35,2.95,
August,0.80,0.72,2.40,2.76,2.24,3.43,0.96,4.52,2.22,0.63,1.92,
September,1.75,1.30,2.35,2.78,2.33,2.68,1.75,4.11,0.58,0.17,2.75,
October,1.00,0.73,0.61,3.95,3.83,3.27,1.99,1.22,2.49,3.22,0.80,
November,0.89,1.62,1.16,1.01,2.38,1.58,2.95,2.26,1.82,4.89,3.71,
December,1.34,0.86,1.91,2.22,2.78,1.68,0.44,2.65,2.41,3.46,2.10,
Total,17.84,10.02,22.00,26.49,30.86,23.46,24.77,28.55,21.95,19.92,23.02,
Calc annual,17.84,10.02,22.00,26.49,30.86,23.46,24.77,28.55,21.95,19.92,23.02,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
