"RAWDON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3291,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,2.75,2.52,6.14,1.73,4.31,
February,,,,,,,2.37,1.34,2.85,0.56,0.99,
March,,,,,,,1.09,1.93,2.20,0.23,2.72,
April,,,,,,,1.18,2.47,0.74,1.05,2.77,
May,,,,,,,2.51,1.61,1.91,1.58,1.53,
June,,,,,,,3.47,2.60,5.69,0.86,2.98,
July,,,,,,,2.02,4.50,0.71,2.60,5.11,
August,,,,,,,2.65,5.64,4.30,2.42,3.63,
September,,,,,,,1.54,3.75,0.39,0.51,4.29,
October,,,,,,,3.06,2.79,4.94,2.88,2.86,
November,,,,,,,5.21,3.12,4.69,4.74,3.74,
December,,,,,,,0.99,2.40,1.49,6.16,2.83,
Total,,,,,,,28.84,34.67,36.05,25.32,37.76,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,28.84,34.67,36.05,25.32,37.76,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,-0.00,0.00,
