"GRANGE-OVER-SANDS NUTWOOD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3037,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.10,8.11,3.86,4.36,4.42,3.28,4.92,4.22,10.68,2.55,7.61,
February,4.06,0.20,5.20,5.00,0.74,4.73,7.09,3.71,4.99,1.20,0.52,
March,5.30,4.17,2.05,1.18,3.07,1.43,1.98,3.07,3.46,1.08,3.04,
April,5.89,1.34,1.79,3.14,2.38,3.00,1.88,2.54,1.85,2.14,1.93,
May,4.98,2.52,3.12,3.34,5.75,5.40,2.74,2.21,1.06,2.24,1.68,
June,2.66,0.26,2.72,0.82,2.71,0.47,3.23,3.33,6.33,1.89,2.24,
July,6.61,1.83,5.11,5.19,4.24,2.29,4.99,3.75,6.80,3.95,3.92,
August,2.15,8.38,5.50,7.57,4.46,6.00,4.26,8.00,6.46,6.18,6.09,
September,3.50,2.29,4.79,4.98,5.87,4.03,5.20,7.55,3.47,2.34,2.43,
October,1.77,3.12,0.95,7.60,4.44,5.28,3.69,4.35,6.09,6.50,8.91,
November,2.74,2.58,2.74,6.87,3.17,2.47,5.45,5.86,8.79,-999.00,5.62,
December,3.80,6.07,5.57,5.37,6.24,3.61,1.46,1.14,3.86,7.83,4.04,
Total,48.56,40.87,43.40,55.42,47.49,41.99,46.89,49.73,63.84,48.41,48.03,
Calc annual,48.56,40.87,43.40,55.42,47.49,41.99,46.89,49.73,63.84,37.90,48.03,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.51,0.00,
