"BOURNEMOUTH VALE VIEW NELSON ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,614,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.05,4.19,3.77,1.00,2.79,3.21,3.05,1.58,5.80,1.55,4.27,
February,0.59,0.38,2.04,4.66,0.40,3.50,1.38,2.36,2.68,1.56,0.80,
March,2.51,1.41,2.30,1.18,1.30,0.97,0.59,2.32,3.28,0.13,1.06,
April,2.99,1.09,2.67,3.63,2.57,2.14,2.97,1.50,1.70,1.06,2.35,
May,1.29,1.48,0.50,1.76,3.76,2.83,1.71,0.81,1.11,2.08,1.79,
June,2.73,0.47,1.08,0.35,1.78,0.00,2.19,2.40,2.14,1.60,0.37,
July,4.68,0.31,3.23,0.63,2.46,3.21,1.34,2.30,1.53,2.43,1.72,
August,1.18,2.35,3.90,1.62,2.28,3.04,0.86,3.30,2.49,1.24,3.33,
September,1.48,0.85,1.30,2.00,3.65,2.94,0.59,6.04,1.96,0.31,3.14,
October,2.83,1.42,1.26,4.52,4.19,2.69,3.63,2.35,7.19,4.66,2.16,
November,1.65,2.22,1.81,1.16,3.00,2.27,6.30,3.39,3.07,8.94,5.68,
December,3.17,1.47,3.34,2.77,3.72,2.56,0.57,4.03,3.29,7.04,4.12,
Total,29.15,17.64,27.20,25.28,31.90,29.36,25.18,32.38,36.24,32.60,30.79,
Calc annual,29.15,17.64,27.20,25.28,31.90,29.36,25.18,32.38,36.24,32.60,30.79,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
