"HINTON BLEWETT SHORTWOOD HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,2.39,4.83,4.47,6.41,4.81,,,,
February,,,,9.03,0.60,5.86,2.52,4.71,,,,
March,,,2.72,1.90,1.79,0.58,1.22,,,,,
April,,,4.25,2.89,4.86,2.37,3.63,,,,,
May,,,1.03,1.97,5.61,5.08,2.86,,,,,
June,,,1.61,0.67,3.77,0.00,3.38,,,,,
July,,,4.87,2.00,4.11,4.69,5.26,,,,,
August,,,4.06,4.79,4.77,3.98,2.69,,,,,
September,,,2.83,3.82,3.60,3.91,2.23,,,,,
October,,,1.51,5.92,6.99,4.77,6.13,,,,,
November,,,2.47,4.26,3.62,3.14,8.85,,,,,
December,,,5.45,4.20,5.32,5.05,0.57,,,,,
Total,,,,43.84,49.87,43.90,45.75,,,,,
Calc annual,0.00,0.00,30.80,43.84,49.87,43.90,45.75,9.52,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,
