"HIGHCLERE, BLACK FORD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,766,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,2.93,5.59,3.08,6.26,1.57,5.09,
February,,,,,,5.10,2.44,5.34,2.35,0.61,0.72,
March,,,,,,0.47,0.82,4.21,3.11,0.14,1.10,
April,,,,,,2.99,3.01,2.08,2.13,0.92,2.36,
May,,,,,,4.98,2.33,0.85,1.53,2.14,1.72,
June,,,,,,0.03,2.41,3.21,2.55,1.45,1.27,
July,,,,,,3.32,2.26,3.64,1.87,1.27,2.47,
August,,,,,,2.22,0.98,3.72,1.71,0.85,2.92,
September,,,,,,3.32,1.33,6.28,1.70,0.62,3.29,
October,,,,,,4.26,3.12,2.69,6.08,3.89,1.91,
November,,,,,,2.36,7.27,3.90,3.71,9.54,5.15,
December,,,,,,3.79,0.39,4.54,3.18,8.81,3.62,
Total,,,,,,35.77,31.95,43.54,36.18,31.81,31.62,
Calc annual,0.00,0.00,0.00,0.00,0.00,35.77,31.95,43.54,36.18,31.81,31.62,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,-0.00,0.00,
