"LAMPORT HALL GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1123,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.62,2.63,4.38,1.39,2.37,1.56,3.34,2.60,4.15,1.28,3.34,
February,0.68,0.33,2.39,4.21,0.71,2.73,3.61,3.10,2.12,0.96,0.86,
March,2.27,1.11,1.69,1.87,0.84,1.01,0.57,2.08,1.54,0.05,1.85,
April,4.49,1.17,3.74,1.83,3.99,1.84,2.76,1.66,1.70,1.77,2.59,
May,2.03,1.48,0.93,1.06,3.24,3.77,2.35,0.61,1.22,1.43,2.85,
June,2.69,0.48,1.20,0.70,2.88,0.04,2.32,4.02,2.53,1.40,1.07,
July,3.21,0.21,4.14,3.69,2.86,1.76,1.97,2.46,2.49,1.15,3.37,
August,1.07,2.43,4.75,1.86,2.55,1.54,1.37,4.17,2.28,1.31,2.47,
September,1.93,1.13,2.15,2.83,3.29,3.10,1.32,4.82,1.07,1.05,4.85,
October,1.08,1.45,1.10,4.18,4.65,3.24,2.47,2.29,4.87,3.07,1.45,
November,1.52,1.65,1.33,2.19,2.27,1.93,4.00,3.52,3.38,5.82,3.42,
December,2.60,1.82,2.67,2.90,3.21,2.68,0.69,2.52,2.66,4.98,2.68,
Total,26.19,15.89,30.47,28.71,32.86,25.20,26.77,33.85,30.01,24.27,30.80,
Calc annual,26.19,15.89,30.47,28.71,32.86,25.20,26.77,33.85,30.01,24.27,30.80,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,
