"MARIZION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.77,3.87,5.45,,,,,,,,,
February,0.65,0.73,4.29,,,,,,,,,
March,3.34,3.05,3.85,2.25,,,,,,,,
April,4.44,0.68,4.03,4.05,,,,,,,,
May,1.67,2.29,1.37,3.35,,,,,,,,
June,2.27,0.15,0.77,0.35,,,,,,,,
July,4.64,1.18,5.46,0.99,,,,,,,,
August,1.19,4.17,4.47,2.29,,,,,,,,
September,2.35,0.85,3.36,2.71,,,,,,,,
October,6.12,1.55,1.94,5.84,,,,,,,,
November,1.74,5.00,2.32,4.87,,,,,,,,
December,4.81,2.36,7.98,4.69,,,,,,,,
Total,38.99,25.88,45.29,,,,,,,,,
Calc annual,38.99,25.88,45.29,31.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,-0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
