"COALBURN, ACRETOPHEAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5190,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,4.20,4.50,3.72,5.69,5.92,5.48,9.45,,6.00,
February,,,3.50,4.70,0.47,5.32,4.04,1.96,4.96,,0.32,
March,,,2.24,1.96,97.00,1.76,3.74,3.06,2.61,,2.80,
April,,,2.03,3.62,2.44,6.03,2.27,2.50,1.37,,1.33,
May,,,4.01,2.54,4.55,5.95,3.09,1.53,1.85,,1.26,
June,,,1.90,1.59,1.96,0.40,2.41,3.98,5.13,,2.46,
July,,,4.23,3.99,3.92,1.74,2.56,5.01,2.67,,3.28,
August,,,2.27,6.21,3.59,3.32,3.28,5.75,4.40,,5.17,
September,,,1.92,5.69,5.00,3.54,2.91,6.48,3.35,,3.46,
October,,,1.66,6.29,3.46,4.60,5.63,4.30,6.36,,6.19,
November,,,2.44,4.90,2.85,0.95,6.81,4.60,5.18,,5.79,
December,,,4.10,3.42,5.61,4.90,1.98,1.38,4.50,,3.50,
Total,,,34.50,49.41,38.54,44.20,44.64,46.03,51.83,,41.56,
Calc annual,0.00,0.00,34.50,49.41,134.57,44.20,44.64,46.03,51.83,0.00,41.56,
Difference,NaN,NaN,0.00,0.00,-96.03,0.00,0.00,0.00,0.00,NaN,0.00,
