"LIVERPOOL MONUMENT PLACE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.20,3.46,3.41,2.04,2.31,1.41,2.56,3.50,5.47,,,
February,2.49,0.19,2.66,3.31,0.64,4.41,2.68,1.50,2.61,,,
March,3.95,1.66,1.73,1.31,1.03,0.92,0.75,2.66,1.13,,,
April,3.81,1.08,1.98,2.63,2.23,1.86,0.69,1.46,0.81,,,
May,3.21,2.19,1.29,3.14,5.71,2.32,3.52,1.21,1.49,,,
June,2.63,0.18,2.21,0.46,1.82,0.05,1.22,4.33,5.04,,,
July,5.44,1.20,4.25,2.89,2.16,2.34,3.74,3.38,1.87,,,
August,2.03,4.83,3.00,3.25,5.12,3.31,3.31,5.77,3.55,,,
September,2.95,1.34,2.83,3.32,4.34,3.89,4.03,6.08,1.14,,,
October,1.35,3.02,0.59,3.63,3.69,3.94,3.12,2.76,3.71,,,
November,0.78,2.01,1.87,3.41,1.59,2.65,4.84,4.85,4.35,,,
December,2.33,3.51,3.85,4.05,3.22,2.83,0.95,1.47,2.32,,,
Total,34.17,24.67,29.67,33.44,33.86,29.93,31.41,38.97,33.49,,,
Calc annual,34.17,24.67,29.67,33.44,33.86,29.93,31.41,38.97,33.49,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,NaN,NaN,
