"PATRINGTON SPURN HEAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.53,1.75,2.24,0.97,2.05,1.29,1.97,,,,,
February,1.55,0.33,1.58,2.65,0.93,1.70,1.22,,,,,
March,1.86,1.01,1.63,1.40,0.59,1.52,0.42,,,,,
April,2.68,0.75,0.87,0.97,1.41,1.82,1.45,,,,,
May,2.08,1.76,0.42,1.87,2.13,1.65,1.92,,,,,
June,1.23,0.28,0.50,0.68,1.65,0.18,3.80,,,,,
July,2.42,0.32,2.97,1.64,2.37,0.98,1.89,,,,,
August,1.47,2.07,1.33,2.16,2.44,1.52,1.51,,,,,
September,1.29,0.39,1.90,3.24,2.18,2.11,0.72,,,,,
October,0.87,1.21,1.01,1.67,3.53,2.36,3.29,,,,,
November,0.33,1.53,0.78,3.15,1.78,1.93,2.32,,,,,
December,2.23,1.77,1.33,2.57,1.42,1.81,0.60,,,,,
Total,19.54,13.17,16.56,22.97,22.48,18.87,21.11,,,,,
Calc annual,19.54,13.17,16.56,22.97,22.48,18.87,21.11,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,
