"BUXTED STRAWBERRY HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,512,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.16,2.96,4.11,1.61,2.40,4.18,4.33,2.43,4.82,1.15,3.79,
February,0.82,0.88,2.98,4.61,0.94,4.17,2.70,4.71,1.57,0.92,1.16,
March,2.10,1.97,2.35,2.38,1.89,0.77,0.45,4.52,1.79,0.07,1.41,
April,3.12,1.17,3.98,3.05,3.26,3.09,4.59,2.42,2.47,0.85,1.96,
May,1.68,1.65,1.07,3.94,5.35,3.07,2.57,1.06,1.30,2.05,2.21,
June,1.16,0.07,1.16,0.38,2.53,0.20,3.28,5.02,2.98,1.72,1.13,
July,4.50,0.52,2.78,3.24,4.62,4.43,2.19,3.38,1.66,1.47,2.81,
August,1.28,1.37,3.18,2.31,3.44,2.18,1.50,5.36,2.15,3.01,4.52,
September,2.61,0.76,2.41,2.44,4.51,2.77,1.04,4.84,0.54,1.29,3.31,
October,1.54,1.78,1.40,6.98,4.75,4.32,1.68,2.27,7.51,4.84,2.11,
November,2.51,1.87,2.18,2.50,3.67,4.02,8.08,3.64,4.42,8.86,6.05,
December,3.23,2.48,3.67,3.92,5.80,4.83,0.66,4.85,3.60,6.59,3.05,
Total,28.71,17.48,31.27,37.36,43.16,38.03,33.07,44.50,34.81,32.82,33.51,
Calc annual,28.71,17.48,31.27,37.36,43.16,38.03,33.07,44.50,34.81,32.82,33.51,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
