"REIGATE, RAGLAN ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,122/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.65,2.74,3.86,1.92,3.35,3.32,3.48,2.73,4.69,1.47,3.55,
February,0.74,0.31,2.50,4.30,0.90,4.56,3.51,4.69,2.14,0.93,1.35,
March,2.14,1.73,3.07,2.13,1.85,0.80,0.42,3.64,2.40,0.04,1.98,
April,3.55,1.26,3.72,2.57,3.29,3.26,4.26,2.89,2.31,1.08,1.98,
May,0.96,1.60,0.99,3.20,4.33,3.21,2.07,1.25,2.32,2.56,2.67,
June,1.61,0.15,1.63,0.39,3.07,0.20,4.65,4.82,2.69,1.36,0.72,
July,5.45,0.24,3.74,3.98,3.77,3.85,1.93,3.55,1.75,1.92,3.40,
August,1.77,1.42,2.94,2.41,3.87,2.98,1.88,5.37,2.84,2.63,3.68,
September,2.89,1.11,1.99,2.12,3.21,3.12,1.37,5.85,0.77,0.03,4.24,
October,1.20,0.95,1.09,7.16,4.43,3.98,2.53,2.42,6.07,4.09,1.77,
November,2.21,1.58,2.22,2.19,3.64,3.28,6.71,3.35,3.10,7.65,5.40,
December,3.38,2.26,4.95,3.04,4.64,3.53,0.61,5.82,3.39,8.47,2.33,
Total,29.55,15.35,32.70,35.41,40.35,36.09,33.42,46.38,34.47,32.23,33.07,
Calc annual,29.55,15.35,32.70,35.41,40.35,36.09,33.42,46.38,34.47,32.23,33.07,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
