"BUNCRANA RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6258,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.77,4.37,
February,,,,,,,,,,2.44,1.23,
March,,,,,,,,,,0.68,3.32,
April,,,,,,,,,,1.70,2.34,
May,,,,,,,,,,2.03,1.62,
June,,,,,,,,,,2.95,2.80,
July,,,,,,,,,,3.72,2.85,
August,,,,,,,,,,6.41,6.89,
September,,,,,,,,,,1.44,3.11,
October,,,,,,,,,,5.80,7.06,
November,,,,,,,,,,5.28,5.76,
December,,,,,,,,,,8.43,4.88,
Total,,,,,,,,,,42.65,46.23,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.65,46.23,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,-0.00,
