"ST HELIER HARBOUR OFFICE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4425,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,4.19,4.91,4.99,2.48,3.98,
February,,,,,,,2.77,1.73,4.06,1.06,2.54,
March,,,,,,,1.13,3.38,2.47,0.04,2.72,
April,,,,,3.30,,3.29,1.46,2.40,1.85,4.76,
May,,,,,2.04,,2.28,0.13,5.01,1.58,2.16,
June,,,,,0.78,,3.87,3.39,1.85,3.07,0.63,
July,,,,,1.98,,1.08,2.76,0.52,1.46,3.31,
August,,,,,2.33,,1.33,4.09,3.15,1.24,2.56,
September,,,,,3.07,,0.40,6.45,2.23,4.15,3.53,
October,,,,,4.07,,3.06,1.72,5.85,6.33,4.04,
November,,,,,1.19,,7.07,4.69,4.39,7.31,7.93,
December,,,,,3.43,,0.98,2.47,4.37,5.12,4.31,
Total,,,,,,,31.45,37.18,41.29,35.69,42.47,
Calc annual,0.00,0.00,0.00,0.00,22.19,0.00,31.45,37.18,41.29,35.69,42.47,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,
