"FEWSTON SOUTH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.64,5.22,4.93,,,,,,,,,
February,2.62,0.35,3.77,,,,,,,,,
March,3.10,2.16,,,,,,,,,,
April,4.88,1.47,,,,,,,,,,
May,3.76,2.56,,,,,,,,,,
June,1.87,0.14,,,,,,,,,,
July,6.89,1.60,,,,,,,,,,
August,1.89,4.76,,,,,,,,,,
September,1.25,1.51,,,,,,,,,,
October,3.02,2.27,,,,,,,,,,
November,2.26,2.91,,,,,,,,,,
December,3.93,4.43,,,,,,,,,,
Total,40.11,29.38,,,,,,,,,,
Calc annual,40.11,29.38,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
