"LEITH NAUTICAL COLLEGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.29,3.32,,,,,,,,,,
February,1.79,0.46,,,,,,,,,,
March,2.03,2.12,,,,,,,,,,
April,1.55,0.49,,,,,,,,,,
May,2.77,1.80,,,,,,,,,,
June,1.09,0.18,,,,,,,,,,
July,4.19,2.10,,,,,,,,,,
August,4.82,3.97,,,,,,,,,,
September,1.21,1.74,,,,,,,,,,
October,0.90,3.79,,,,,,,,,,
November,1.58,1.11,,,,,,,,,,
December,2.36,2.81,,,,,,,,,,
Total,26.58,23.89,,,,,,,,,,
Calc annual,26.58,23.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
