"SOBERTON GOSPORT W.W. MISLINGFORD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.00,4.08,5.58,1.92,,4.41,5.22,2.51,5.77,1.58,4.83,
February,0.52,0.29,3.37,6.13,,4.90,2.35,4.73,2.19,1.50,1.50,
March,2.32,1.20,2.41,1.98,,0.77,0.63,3.60,2.77,0.17,1.33,
April,3.65,0.97,3.43,3.28,,2.72,3.06,1.94,1.78,0.92,2.55,
May,1.87,1.80,1.21,2.14,,4.16,1.74,0.75,1.53,2.14,1.84,
June,2.40,0.01,1.59,0.44,,0.00,2.56,2.75,2.68,1.50,0.47,
July,6.24,0.23,4.66,0.92,,3.46,2.06,3.19,1.91,1.31,2.34,
August,1.52,2.65,2.87,2.41,,4.13,1.31,4.97,2.38,2.16,4.30,
September,2.30,0.84,1.92,1.70,,3.05,0.55,6.49,0.95,0.37,3.25,
October,3.51,0.77,1.14,6.29,,4.82,2.59,2.39,6.94,4.24,2.24,
November,2.15,2.25,2.16,1.63,,3.58,7.20,3.35,3.23,8.88,6.05,
December,3.40,2.04,4.82,3.65,,3.90,0.37,4.36,3.24,7.51,4.23,
Total,33.88,17.13,35.16,32.49,,39.90,29.64,41.03,35.37,32.28,34.93,
Calc annual,33.88,17.13,35.16,32.49,0.00,39.90,29.64,41.03,35.37,32.28,34.93,
Difference,0.00,0.00,0.00,0.00,NaN,0.00,0.00,0.00,0.00,0.00,0.00,
