"GLEN OYKELL, LOUBEROY LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,8.25,,,,,,
February,,,,,,7.00,,,,,,
March,,,,,,4.75,,,,,,
April,,,,,,4.50,,,,,,
May,,,,,,4.75,,,,,,
June,,,,,,2.00,,,,,,
July,,,,,,3.75,,,,,,
August,,,,,,3.50,,,,,,
September,,,,,,4.50,,,,,,
October,,,,,,5.00,,,,,,
November,,,,,,2.00,,,,,,
December,,,,,,4.75,,,,,,
Total,,,,,,54.75,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,54.75,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,NaN,NaN,NaN,NaN,NaN,
