"BOLTON W.W. (HOLDEN'S FARM)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2878,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,7.00,5.97,13.50,2.97,7.19,
February,,,,,,,5.95,2.67,5.81,1.72,0.58,
March,,,,,,,3.96,7.73,4.13,2.18,3.60,
April,,,,,,,2.46,4.62,1.61,1.59,3.32,
May,,,,,,,4.67,2.00,1.39,4.15,3.09,
June,,,,,,,3.36,6.38,7.83,2.40,2.65,
July,,,,,,,4.63,5.71,3.42,5.02,7.32,
August,,,,,,,5.46,8.25,8.50,6.69,9.36,
September,,,,,,,5.64,7.35,1.40,2.80,4.64,
October,,,,,,,4.42,5.65,7.64,8.50,8.31,
November,,,,,,,8.71,6.12,8.95,10.28,8.19,
December,,,,,,,2.78,2.01,4.25,9.15,5.80,
Total,,,58.69,74.67,61.72,,59.04,64.46,68.43,57.45,64.05,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,59.04,64.46,68.43,57.45,64.05,
Difference,NaN,NaN,58.69,74.67,61.72,NaN,-0.00,0.00,0.00,0.00,0.00,
