"ENMORE (SMOCOMBE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.60,3.19,4.42,,,,,,,,,
February,1.05,0.16,3.65,,,,,,,,,
March,3.70,1.62,2.33,,,,,,,,,
April,4.09,1.07,3.83,,,,,,,,,
May,2.56,2.56,1.10,,,,,,,,,
June,2.31,0.67,1.17,,,,,,,,,
July,5.86,0.48,3.83,,,,,,,,,
August,1.29,1.85,4.32,,,,,,,,,
September,1.87,2.08,2.23,,,,,,,,,
October,2.91,1.24,1.79,,,,,,,,,
November,1.87,2.39,1.63,,,,,,,,,
December,3.52,2.68,5.77,,,,,,,,,
Total,34.63,19.99,36.07,,,,,,,,,
Calc annual,34.63,19.99,36.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
