"MOUNTMELLICK SUMMER GROVE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6090,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.64,4.27,4.42,3.02,4.47,5.14,7.69,3.73,6.56,2.07,6.11,
February,3.00,0.96,4.66,5.63,0.91,4.62,3.12,3.34,4.81,3.73,0.87,
March,3.79,2.91,2.17,2.62,0.77,0.50,1.73,5.07,4.03,1.01,3.83,
April,3.42,1.01,3.58,3.17,2.86,4.69,2.21,1.79,1.94,0.96,1.85,
May,3.20,2.34,2.07,1.55,3.87,5.52,2.66,1.13,1.58,2.43,2.06,
June,1.61,1.01,1.86,1.18,3.40,0.50,3.07,3.49,5.47,1.47,2.63,
July,5.45,6.65,3.07,2.24,3.97,2.43,2.55,3.35,1.46,3.65,3.72,
August,2.51,3.26,3.72,5.62,4.86,2.52,2.89,4.90,4.36,4.20,5.73,
September,1.36,1.62,3.11,3.49,7.37,2.33,1.60,4.32,2.04,0.72,4.05,
October,4.69,2.36,1.58,4.87,3.42,3.98,2.69,2.66,5.41,4.87,5.35,
November,3.65,3.50,0.84,2.81,5.26,1.26,4.39,3.21,5.90,4.95,3.89,
December,3.71,4.41,5.48,4.13,5.81,2.89,0.97,2.28,4.18,7.99,4.37,
Total,42.03,34.30,36.56,40.33,46.97,36.38,35.57,39.27,47.74,38.05,44.46,
Calc annual,42.03,34.30,36.56,40.33,46.97,36.38,35.57,39.27,47.74,38.05,44.46,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
