"LECHLADE (ST. JOHN'S LOCK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2201,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.15,2.25,2.01,1.30,3.32,1.65,3.91,3.02,3.82,1.03,3.83,
February,0.69,0.43,2.67,3.52,0.27,3.07,2.20,3.68,2.35,0.65,0.54,
March,1.72,0.96,1.98,2.09,0.75,0.23,0.77,2.66,1.23,0.15,1.55,
April,4.64,1.04,2.66,1.91,2.07,1.05,2.12,1.70,0.81,1.11,2.27,
May,3.09,1.36,1.00,1.04,5.14,4.08,3.05,1.15,0.71,1.55,1.29,
June,2.35,0.42,1.51,0.29,2.44,0.09,3.13,3.38,2.59,1.02,1.48,
July,4.54,0.18,3.53,1.50,3.23,3.31,2.14,3.35,3.01,1.27,3.02,
August,0.88,1.20,4.06,2.22,2.44,3.34,1.68,4.11,1.96,1.89,2.06,
September,1.41,1.60,1.25,2.48,4.12,3.27,1.47,6.41,0.99,0.40,3.46,
October,2.59,1.43,0.75,4.01,3.49,2.90,2.28,1.52,3.82,3.38,1.73,
November,0.60,1.88,1.34,1.02,1.61,1.64,5.54,2.47,2.76,5.73,3.38,
December,1.86,1.34,2.66,2.76,4.29,2.78,0.51,3.02,2.71,5.31,3.22,
Total,26.52,14.09,25.42,24.14,33.17,27.41,28.80,36.47,26.76,23.49,27.83,
Calc annual,26.52,14.09,25.42,24.14,33.17,27.41,28.80,36.47,26.76,23.49,27.83,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
