"LUTTERWORTH (WATERWORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2492,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.10,1.98,3.00,1.50,2.32,1.20,2.92,2.05,3.88,1.05,2.84,
February,0.85,0.23,2.01,3.62,0.45,2.56,3.03,2.48,1.08,0.35,0.64,
March,2.51,1.14,2.34,1.95,0.80,0.67,0.35,1.77,1.99,0.12,1.93,
April,4.71,1.03,2.86,1.46,2.92,1.53,1.83,1.65,1.06,1.30,2.38,
May,2.23,1.84,0.67,1.11,4.04,3.57,2.38,0.72,1.19,2.19,2.48,
June,3.57,0.93,0.87,0.48,2.06,0.00,1.66,3.86,2.87,1.22,1.82,
July,2.68,0.11,4.57,2.60,3.04,2.02,2.17,2.60,1.40,1.42,3.79,
August,1.30,4.50,4.25,2.29,2.09,1.70,1.14,3.18,2.81,1.58,2.18,
September,1.97,0.79,1.83,2.90,2.76,2.61,1.94,4.43,0.53,1.07,3.18,
October,1.37,1.46,0.98,3.67,3.79,2.96,1.85,1.77,4.06,2.98,1.92,
November,1.25,1.66,1.33,1.73,2.29,1.35,3.77,3.60,2.66,5.38,2.42,
December,2.48,1.71,3.15,2.91,2.31,1.79,0.50,2.25,2.30,4.12,2.11,
Total,27.02,17.38,27.86,26.22,28.87,21.96,23.54,30.36,25.83,22.78,27.69,
Calc annual,27.02,17.38,27.86,26.22,28.87,21.96,23.54,30.36,25.83,22.78,27.69,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
