"OAKWORTH OLDFIELD FILTERS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3289,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.22,8.89,4.61,4.71,3.41,4.54,5.41,4.97,10.73,2.53,7.35,
February,3.82,0.70,5.59,7.32,1.69,8.07,4.87,2.46,7.00,0.77,1.11,
March,4.33,4.15,3.30,2.59,1.48,1.80,2.40,4.38,4.01,0.90,2.69,
April,5.70,2.01,4.14,3.87,2.49,3.54,2.44,3.72,1.38,1.26,4.07,
May,5.47,2.46,2.02,4.88,6.17,4.81,3.94,1.67,1.53,2.90,2.34,
June,2.41,0.27,2.94,1.41,2.84,0.02,2.89,4.11,6.34,1.73,2.18,
July,6.63,2.21,5.66,4.47,4.57,1.98,3.42,3.88,1.75,2.39,7.98,
August,1.80,6.25,6.39,5.52,5.21,5.18,3.87,7.24,5.49,2.95,6.71,
September,1.89,1.80,5.36,5.91,4.46,3.50,3.96,6.22,0.90,1.54,5.03,
October,2.90,3.02,1.09,6.03,4.26,5.36,4.28,4.53,6.32,6.42,6.48,
November,3.18,2.54,2.35,6.49,3.52,3.04,7.28,5.54,7.35,8.07,6.92,
December,3.99,7.92,4.53,4.32,4.96,5.98,1.85,3.04,2.96,10.41,4.21,
Total,48.34,42.22,47.98,57.52,45.06,47.82,46.61,51.76,55.76,41.87,57.07,
Calc annual,48.34,42.22,47.98,57.52,45.06,47.82,46.61,51.76,55.76,41.87,57.07,
Difference,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,
