"KINGSBARNS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5494,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,4.37,1.10,1.77,
February,,,,,,,,,0.97,1.07,0.77,
March,,,,,,,,,2.49,0.28,1.45,
April,,,,,,,,,0.59,1.14,1.93,
May,,,,,,,,,0.94,2.10,1.25,
June,,,,,,,,,3.73,1.22,1.85,
July,,,,,,,,,1.43,3.15,2.32,
August,,,,,,,,,5.53,4.56,5.07,
September,,,,,,,,,2.07,0.42,3.98,
October,,,,,,,,,3.10,2.04,2.57,
November,,,,,,,,,3.55,3.02,3.32,
December,,,,,,,,,2.30,3.67,2.07,
Total,,,,,,,,,31.07,23.77,28.35,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.07,23.77,28.35,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,
