"CORBRIDGE HOWDEN DENE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3560,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.00,5.43,2.74,0.86,1.78,2.60,1.90,1.38,2.95,1.79,3.54,
February,1.55,0.08,2.36,3.71,0.92,3.19,2.69,0.42,1.90,1.19,1.68,
March,2.81,1.02,1.60,1.11,0.87,2.14,1.24,2.32,2.97,0.07,2.03,
April,2.68,0.93,2.31,1.96,1.37,2.79,1.41,2.21,0.74,1.85,1.91,
May,4.21,1.59,0.79,2.37,5.11,3.27,2.65,1.64,1.54,1.00,1.22,
June,1.58,0.53,1.51,0.96,1.50,0.11,3.93,3.32,3.45,1.31,0.90,
July,2.60,1.53,4.95,1.91,3.75,1.13,3.45,3.45,1.26,3.28,5.88,
August,1.20,5.76,1.85,5.05,2.27,3.61,2.74,6.35,3.45,3.08,5.89,
September,1.61,1.55,4.31,1.77,2.53,3.57,3.22,4.61,1.07,1.16,2.57,
October,2.25,2.29,1.03,2.02,3.20,1.97,2.75,1.64,3.57,1.91,2.24,
November,1.15,2.15,0.57,3.80,0.98,2.13,2.90,2.73,2.92,2.38,3.23,
December,3.62,2.44,3.26,2.18,2.08,5.09,0.61,3.37,1.96,3.63,2.12,
Total,28.26,25.30,27.28,27.70,26.36,31.60,29.49,33.44,27.78,22.65,33.21,
Calc annual,28.26,25.30,27.28,27.70,26.36,31.60,29.49,33.44,27.78,22.65,33.21,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
