"BOLTON W.W. WAYOH (NO. 1)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,6.44,6.20,,2.77,6.71,
February,,,,,,,5.63,2.60,,1.33,0.44,
March,,,,,,,3.34,6.64,,1.85,2.82,
April,,,,,,,1.80,4.43,,1.42,2.65,
May,,,,,,,4.07,1.95,,3.26,3.52,
June,,,,,,,3.14,5.72,,1.87,2.10,
July,,,,,,,3.44,4.91,,4.32,6.08,
August,,,,,,,5.82,7.28,,6.57,7.76,
September,,,,,,,5.00,7.46,,2.79,4.29,
October,,,,,,,4.59,5.24,,8.18,7.62,
November,,,,,,,7.41,5.84,,9.41,7.60,
December,,,,,,,2.69,1.44,,8.92,4.84,
Total,55.73,-999.00,,,58.94,,53.37,59.71,61.63,52.69,56.43,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,53.37,59.71,0.00,52.69,56.43,
Difference,55.73,-999.00,NaN,NaN,58.94,NaN,-0.00,-0.00,61.63,0.00,0.00,
