"PARSON DROVE (CLOUGH'S CROSS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1221,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.66,1.44,1.83,1.26,1.60,0.54,2.48,1.36,2.90,1.49,1.75,
February,0.75,0.70,1.83,2.38,0.76,1.57,1.57,1.97,0.80,0.74,0.72,
March,1.70,1.01,1.49,2.25,0.37,1.22,0.19,1.65,1.23,0.19,1.63,
April,2.95,1.09,2.20,0.81,1.53,1.28,1.74,1.68,0.90,0.86,2.20,
May,2.78,1.43,0.64,0.88,3.90,2.67,2.00,0.39,1.71,1.28,0.39,
June,2.13,0.44,1.00,0.47,1.74,0.21,2.91,3.22,2.80,1.27,3.28,
July,2.45,0.20,4.28,2.67,1.78,1.98,1.44,2.41,2.39,1.60,3.99,
August,1.32,1.37,1.58,1.40,1.27,2.05,0.71,2.96,1.86,0.73,2.75,
September,2.48,0.88,2.38,2.38,1.91,2.13,2.33,3.03,0.68,0.45,4.21,
October,1.98,1.32,1.22,2.32,3.98,1.87,1.94,1.89,2.99,2.80,0.71,
November,0.61,0.87,0.85,1.19,1.93,1.39,2.57,2.15,2.17,3.29,2.63,
December,1.83,0.99,1.60,1.91,1.16,1.75,0.42,1.63,1.96,3.15,1.83,
Total,22.64,11.74,20.90,19.92,21.93,18.66,20.30,24.34,22.39,17.85,26.09,
Calc annual,22.64,11.74,20.90,19.92,21.93,18.66,20.30,24.34,22.39,17.85,26.09,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
