"DRIFFIELD COUNCIL SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3402,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,2.52,1.80,2.56,1.81,4.35,2.29,3.00,
February,,,,,1.64,2.49,2.00,1.40,2.01,1.00,1.16,
March,,,,,1.00,1.32,0.86,1.56,3.15,0.09,2.17,
April,,,,,1.40,2.81,1.68,2.69,1.06,1.22,2.39,
May,,,,,3.58,2.66,2.34,1.07,1.03,1.04,1.05,
June,,,,,1.50,0.04,4.30,3.32,3.85,1.43,1.18,
July,,,,,3.34,1.82,1.32,2.91,0.51,1.49,5.32,
August,,,,,2.03,2.61,2.47,6.10,2.68,2.12,3.15,
September,,,,,2.62,3.53,1.03,3.82,0.46,0.71,2.95,
October,,,,,3.64,2.40,3.62,1.92,3.66,2.34,1.83,
November,,,,,1.20,3.80,2.84,3.17,2.71,3.86,3.08,
December,,,,,2.73,3.77,0.93,2.36,2.31,5.15,1.76,
Total,,,,,27.20,29.05,25.95,32.13,27.78,22.74,29.04,
Calc annual,0.00,0.00,0.00,0.00,27.20,29.05,25.95,32.13,27.78,22.74,29.04,
Difference,NaN,NaN,NaN,NaN,-0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,
