"LOUGHTON HIGH BEECH RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1235,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.89,2.39,3.08,1.24,2.70,1.78,2.88,1.58,3.49,1.40,2.67,
February,-999.00,0.59,2.13,3.20,0.72,2.76,2.95,3.59,1.65,0.70,0.70,
March,1.54,1.10,1.93,2.01,1.19,0.55,0.48,2.43,1.90,0.02,1.65,
April,3.98,1.70,3.12,1.73,3.32,1.97,3.15,1.92,1.17,1.44,2.09,
May,0.88,1.38,1.14,1.67,3.29,1.90,1.30,1.16,2.52,1.82,3.31,
June,1.68,0.38,1.44,0.70,2.33,0.14,3.48,2.78,2.90,0.97,3.55,
July,5.16,0.26,3.65,2.82,4.16,3.70,2.58,3.22,1.93,1.66,2.00,
August,1.76,1.17,3.51,1.60,2.65,2.20,2.06,4.36,2.38,1.72,3.09,
September,3.18,2.90,2.24,1.67,3.27,2.61,1.55,4.85,0.66,0.71,3.10,
October,1.24,1.04,0.93,5.18,3.75,3.06,2.51,2.13,4.02,3.61,1.20,
November,0.90,2.24,1.50,1.97,2.49,1.56,5.10,2.13,2.46,5.70,4.17,
December,2.84,1.45,2.68,2.29,3.13,2.29,0.35,3.00,2.56,4.55,2.54,
Total,26.60,16.60,27.35,26.08,33.00,24.52,28.39,33.15,27.64,24.30,30.07,
Calc annual,26.05,16.60,27.35,26.08,33.00,24.52,28.39,33.15,27.64,24.30,30.07,
Difference,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
