"TEIGNMOUTH (BARTON)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.62,,,,,,,,,,,
February,0.64,,,,,,,,,,,
March,3.73,,,,,,,,,,,
April,3.45,,,,,,,,,,,
May,1.34,,,,,,,,,,,
June,1.46,,,,,,,,,,,
July,3.51,,,,,,,,,,,
August,1.03,,,,,,,,,,,
September,1.32,,,,,,,,,,,
October,2.51,,,,,,,,,,,
November,1.77,,,,,,,,,,,
December,4.66,,,,,,,,,,,
Total,30.04,,,,,,,,,,,
Calc annual,30.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
