"HATFIELD BROAD OAK, BARRINGTON HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1239,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.10,1.70,3.16,1.30,2.72,2.20,2.64,1.59,3.10,1.57,2.11,
February,0.41,0.38,1.98,3.18,0.77,3.24,3.03,3.55,1.43,0.70,0.65,
March,1.68,0.96,1.82,1.52,1.15,0.94,0.19,2.35,2.01,0.05,1.53,
April,3.96,1.74,2.51,1.39,2.85,1.72,2.97,1.70,0.94,1.92,2.54,
May,3.56,0.83,0.86,1.64,4.72,2.13,1.43,0.83,1.55,1.65,2.17,
June,1.53,0.35,1.55,1.02,2.18,0.37,3.35,3.77,2.54,0.53,0.56,
July,4.00,0.15,3.78,2.16,4.79,4.04,2.36,2.93,1.71,2.49,2.13,
August,1.76,0.79,2.80,1.90,2.67,2.42,2.38,3.39,2.12,1.57,2.89,
September,2.65,2.80,3.13,1.72,3.03,2.66,1.11,4.44,0.72,0.80,3.25,
October,0.96,0.86,0.83,4.64,3.87,3.20,2.16,2.04,3.12,3.29,1.32,
November,0.60,1.45,1.26,1.75,3.23,1.52,4.31,2.43,2.43,5.23,3.72,
December,2.20,1.35,2.05,2.35,2.71,1.97,0.43,2.71,2.91,4.85,2.62,
Total,25.36,13.36,25.73,24.57,34.69,26.41,26.36,31.73,24.58,24.65,25.49,
Calc annual,25.41,13.36,25.73,24.57,34.69,26.41,26.36,31.73,24.58,24.65,25.49,
Difference,-0.05,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,
