"LUNEDALE (KEEPHAM)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3499,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,5.20,6.60,8.40,7.10,12.30,2.80,9.50,
February,,,,,2.30,7.80,5.60,3.60,7.40,1.20,1.90,
March,,,,,2.50,4.10,4.60,6.50,4.90,0.60,3.50,
April,,,,,3.10,6.70,3.00,6.00,1.90,3.30,4.60,
May,,,,,6.20,5.60,5.10,4.00,2.20,3.10,3.20,
June,,,,,6.60,0.40,4.20,6.10,8.90,4.10,3.70,
July,,,,,7.50,2.00,7.00,6.20,6.70,6.20,7.20,
August,,,,,6.40,6.00,5.20,11.40,9.60,7.20,8.20,
September,,,,,7.60,6.30,6.10,9.00,3.50,4.10,5.40,
October,,,,,8.10,6.00,4.50,7.30,7.80,8.30,9.10,
November,,,,,4.00,3.60,7.50,7.90,10.60,8.70,7.50,
December,,,,,9.00,7.70,3.40,2.50,4.20,9.10,4.30,
Total,,,,,68.50,62.80,64.60,77.60,80.00,58.70,68.10,
Calc annual,0.00,0.00,0.00,0.00,68.50,62.80,64.60,77.60,80.00,58.70,68.10,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,
