"KIRKCALDY (MUNRO ST)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5476,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.98,4.32,2.57,1.56,2.63,2.56,3.84,2.02,5.41,1.10,2.85,
February,2.77,0.34,2.13,3.21,0.86,3.47,4.22,1.64,2.62,1.45,0.78,
March,2.02,2.96,1.85,1.10,1.12,2.23,1.95,2.04,2.27,0.39,2.04,
April,1.33,0.78,1.37,2.34,1.08,3.04,1.46,1.35,0.88,1.47,1.68,
May,2.78,1.79,1.69,1.50,4.60,5.26,2.38,2.93,1.37,2.38,1.40,
June,1.18,0.25,1.75,1.05,1.74,0.63,2.64,3.59,5.24,1.24,1.76,
July,2.54,2.57,3.25,2.14,4.16,1.33,3.48,2.72,1.81,2.53,2.49,
August,4.64,3.93,1.71,4.85,3.31,3.54,1.89,6.03,4.75,4.29,7.76,
September,1.44,1.23,2.40,2.74,3.68,4.11,4.04,6.36,2.80,0.48,3.94,
October,1.10,3.59,2.20,2.29,3.38,2.45,4.18,4.09,3.21,2.88,2.86,
November,2.33,1.35,1.66,2.59,2.01,0.91,4.48,1.59,3.10,3.88,3.84,
December,2.85,3.27,1.99,2.95,2.97,2.58,0.55,1.71,2.78,3.35,2.00,
Total,27.96,26.38,24.57,28.32,31.54,32.11,35.11,36.07,36.24,25.44,33.40,
Calc annual,27.96,26.38,24.57,28.32,31.54,32.11,35.11,36.07,36.24,25.44,33.40,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
