"LOOE (BRAY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.65,4.29,5.78,3.00,,,,,,,,
February,0.87,0.36,3.73,7.91,,,,,,,,
March,4.33,3.29,3.22,2.69,,,,,,,,
April,4.80,0.73,3.62,3.96,,,,,,,,
May,1.96,3.23,2.01,3.25,,,,,,,,
June,2.48,0.06,1.33,0.53,,,,,,,,
July,5.99,1.34,4.33,1.38,,,,,,,,
August,1.31,3.81,4.25,3.80,,,,,,,,
September,3.61,1.23,3.96,3.71,,,,,,,,
October,5.60,1.54,1.40,6.32,,,,,,,,
November,3.25,5.10,2.95,3.86,,,,,,,,
December,5.41,2.30,7.13,4.20,,,,,,,,
Total,46.26,27.28,43.71,44.61,,,,,,,,
Calc annual,46.26,27.28,43.71,44.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
