"CARSPHAIRN KNOCKINGARROCH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5020/4,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,8.29,
February,,,,,,,,,,,0.23,
March,,,,,,,,,,,3.07,
April,,,,,,,,,,,2.87,
May,,,,,,,,,,,2.43,
June,,,,,,,,,,,2.87,
July,,,,,,,,,,4.09,5.50,
August,,,,,,,,,,6.35,9.28,
September,,,,,,,,,,0.98,4.27,
October,,,,,,,,,,7.92,10.68,
November,,,,,,,,,,9.89,6.78,
December,,,,,,,,,,14.26,7.78,
Total,,,,,,,,,,,64.05,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.49,64.05,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,
