"HAWICK (BRANXHOLM) (PARK 1927)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5044,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.37,5.35,2.77,2.12,3.38,3.70,4.37,3.36,7.52,1.03,5.68,
February,3.34,0.33,3.43,5.37,1.02,5.10,3.74,1.07,4.19,1.36,0.70,
March,4.45,4.12,2.24,1.19,1.05,2.45,2.31,1.94,4.49,0.46,2.21,
April,2.21,0.64,2.88,2.85,1.73,3.93,2.80,1.57,1.08,1.51,1.23,
May,3.78,2.04,1.12,1.85,3.61,5.79,2.46,1.30,1.76,2.28,0.91,
June,1.29,0.56,1.49,1.14,1.58,0.68,3.45,3.08,5.40,2.03,2.15,
July,4.39,2.94,4.65,2.09,4.78,1.34,2.84,2.60,2.13,3.94,5.10,
August,3.30,5.41,2.51,5.50,3.02,4.05,3.73,5.71,6.94,4.95,6.22,
September,1.44,1.72,2.59,3.54,4.29,3.58,3.36,6.74,2.04,0.50,3.52,
October,1.91,3.18,2.38,4.18,3.11,3.40,3.06,4.00,7.35,3.66,6.27,
November,2.17,1.83,1.02,4.44,1.86,1.56,4.35,2.99,4.59,5.26,4.40,
December,3.35,4.68,3.42,2.44,5.93,4.20,0.51,2.17,2.85,7.81,3.68,
Total,36.00,32.80,30.50,36.71,35.36,39.78,36.98,36.53,50.34,34.79,42.07,
Calc annual,36.00,32.80,30.50,36.71,35.36,39.78,36.98,36.53,50.34,34.79,42.07,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
