"KINSALE, NOHOVAL RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6010,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,3.87,4.79,3.01,6.39,
February,,,,,,,,2.57,3.43,6.58,1.49,
March,,,,,,,,4.32,5.76,0.98,5.79,
April,,,,,,,,1.92,4.53,1.48,1.58,
May,,,,,,,2.33,1.77,2.62,3.60,2.17,
June,,,,,,,2.35,,5.98,1.25,1.80,
July,,,,,,,1.60,,1.09,3.57,3.03,
August,,,,,,,2.54,5.23,7.03,3.58,4.76,
September,,,,,,,0.61,3.60,3.26,1.28,4.57,
October,,,,,,,4.10,3.37,7.75,3.50,4.50,
November,,,,,,,5.26,4.33,5.95,6.00,4.77,
December,,,,,,,0.47,6.21,5.67,9.21,4.04,
Total,,,,,,,,44.12,57.86,44.04,44.89,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,19.26,37.19,57.86,44.04,44.89,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.93,-0.00,0.00,-0.00,
