"HORSHAM, COWFOLD, HAMPSTEEL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.84,,,,,,,,
February,,,,4.72,,,,,,,,
March,,,,3.44,,,,,,,,
April,,,,2.52,,,,,,,,
May,,,,3.10,,,,,,,,
June,,,,0.31,,,,,,,,
July,,,,1.78,,,,,,,,
August,,,,2.70,,,,,,,,
September,,,,1.95,,,,,,,,
October,,,,6.71,,,,,,,,
November,,,,2.50,,,,,,,,
December,,,,3.11,,,,,,,,
Total,,,,34.68,,,,,,,,
Calc annual,0.00,0.00,0.00,34.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
