"WRAXALL RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.96,,,,,,,,,,,
February,1.78,,,,,,,,,,,
March,2.14,,,,,,,,,,,
April,4.76,,,,,,,,,,,
May,2.14,,,,,,,,,,,
June,2.98,,,,,,,,,,,
July,5.43,,,,,,,,,,,
August,2.20,,,,,,,,,,,
September,2.60,,,,,,,,,,,
October,2.43,,,,,,,,,,,
November,1.93,,,,,,,,,,,
December,3.38,,,,,,,,,,,
Total,35.73,,,,,,,,,,,
Calc annual,35.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
