"BILLINGSHURST DUNCAN'S FARM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,498,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.90,3.40,4.00,1.82,2.36,4.20,,2.46,4.64,1.32,4.35,
February,0.64,0.04,3.13,5.38,1.37,4.71,,5.06,1.77,0.96,1.34,
March,2.06,1.24,2.51,2.74,1.81,0.51,,3.64,2.24,0.05,1.74,
April,3.36,0.86,4.04,2.77,3.31,2.96,,1.94,2.42,0.65,2.48,
May,1.03,1.81,0.87,3.15,3.94,3.63,,1.24,1.53,2.10,1.86,
June,1.75,0.04,1.48,0.54,4.26,0.05,,3.10,2.42,2.00,0.60,
July,5.45,0.17,4.38,1.83,3.66,4.32,,4.57,1.92,1.64,2.66,
August,1.40,2.12,2.76,2.31,3.41,2.81,,5.08,2.78,2.12,3.75,
September,3.79,0.68,1.97,1.79,4.28,2.88,,4.51,1.12,0.64,2.95,
October,2.78,1.61,1.28,6.87,4.00,3.97,,2.71,7.00,4.70,2.46,
November,2.13,2.15,2.38,1.89,3.26,3.72,,3.41,3.34,7.85,5.69,
December,3.19,1.84,4.49,3.19,5.17,3.87,,4.70,3.64,8.93,3.05,
Total,31.48,15.96,33.29,34.28,40.83,37.63,,42.42,34.82,32.96,32.93,
Calc annual,31.48,15.96,33.29,34.28,40.83,37.63,0.00,42.42,34.82,32.96,32.93,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,NaN,0.00,0.00,0.00,0.00,
