"MONASTEREVAN (MOORE ABBEY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,2.62,,,,,,,,,
February,,,2.73,,,,,,,,,
March,,,1.33,,,,,,,,,
April,,,2.49,,,,,,,,,
May,,,1.04,,,,,,,,,
June,,,1.09,,,,,,,,,
July,,,2.29,,,,,,,,,
August,,,5.60,,,,,,,,,
September,,,2.63,,,,,,,,,
October,,,0.97,,,,,,,,,
November,,,0.85,,,,,,,,,
December,,,3.94,,,,,,,,,
Total,,,27.58,,,,,,,,,
Calc annual,0.00,0.00,27.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
