"PORTUMNA",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6155,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,3.69,1.28,4.79,
February,,,,,,,,,4.77,3.20,0.79,
March,,,,,,,,,2.79,0.57,3.54,
April,,,,,,,,,1.79,0.80,2.00,
May,,,,,,,,,2.00,2.10,1.37,
June,,,,,,,,,3.77,1.98,1.72,
July,,,,,,,,,1.60,3.11,2.39,
August,,,,,,,,4.44,4.44,5.07,5.04,
September,,,,,,,,4.97,1.33,0.67,3.27,
October,,,,,,,,2.13,4.60,4.02,4.43,
November,,,,,,,,2.30,4.26,4.22,3.24,
December,,,,,,,,3.16,3.57,6.49,3.42,
Total,,,,,,,,,38.61,33.51,36.00,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,38.61,33.51,36.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,
