"NEWTOWN (PENARTH WEIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4248,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.66,4.15,4.00,2.63,2.29,3.09,4.39,4.83,6.71,1.58,6.90,
February,2.86,0.35,3.91,8.23,0.37,4.82,1.80,2.72,3.66,0.50,0.72,
March,5.08,2.55,2.82,1.57,1.68,1.52,1.20,3.63,2.64,0.38,3.07,
April,5.19,1.34,3.30,2.07,3.48,2.58,2.51,3.11,2.18,0.95,4.02,
May,2.23,1.57,1.10,2.88,4.21,3.41,2.45,1.59,1.16,2.11,2.25,
June,2.41,0.63,1.46,0.40,2.57,0.02,1.60,4.04,4.63,2.57,1.55,
July,5.15,1.40,3.85,2.91,5.27,1.89,4.85,3.35,1.74,2.55,3.53,
August,0.98,4.86,2.80,3.63,4.05,2.51,3.02,6.39,4.48,2.25,3.04,
September,2.08,1.21,2.23,3.00,4.84,2.80,2.01,4.85,1.58,1.66,4.01,
October,3.67,2.01,1.53,6.60,4.34,4.05,3.69,3.66,4.70,4.65,4.70,
November,1.47,2.31,1.49,3.65,2.71,3.08,7.58,4.29,6.76,9.69,4.49,
December,2.91,2.99,4.24,2.09,5.73,3.46,1.27,1.95,2.99,10.93,4.76,
Total,38.69,25.37,32.73,39.66,41.54,33.23,36.37,44.41,43.23,39.82,43.04,
Calc annual,38.69,25.37,32.73,39.66,41.54,33.23,36.37,44.41,43.23,39.82,43.04,
Difference,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.00,
